Test Leap Motion Data
Time min, sec, ms,X,Y,Z,Roll,Pitch,Yaw,time from start
9,24,267,0.606856,2.16644,26.1916,0.0743482,-0.00154328,0.0291245,6.294,
9,24,267,0.584592,2.0738,25.6353,0.0698009,0.0128924,0.0175131,6.314,
9,24,267,0.5639,1.98969,25.1187,0.065038,0.0224819,0.00779708,6.328,
9,24,267,0.540573,1.9004,24.5556,0.0484747,0.0334253,-0.0032748,6.344,
9,24,267,0.517072,1.81299,23.9902,0.0383066,0.0487396,-0.0136518,6.363,
9,24,267,0.494064,1.7313,23.4472,0.031994,0.0550674,-0.0213646,6.388,
9,24,267,0.494064,1.7313,23.4472,0.031994,0.0550674,-0.0213646,6.4,
9,24,267,0.446948,1.56804,22.3196,0.0357286,0.0702103,-0.0350458,6.412,
9,24,267,0.423481,1.48602,21.7309,0.0271882,0.0733092,-0.0432665,6.434,
9,24,267,0.3852,1.35565,20.7581,0.0337228,0.0914186,-0.0506778,6.459,
9,24,267,0.346636,1.22448,19.73,0.0163163,0.0976251,-0.0601544,6.483,
9,24,267,0.321598,1.14084,19.044,0.00491837,0.0978549,-0.0643252,6.503,
9,24,267,0.284077,1.01463,17.9591,0.0062721,0.100443,-0.0745339,6.524,
9,24,267,0.246469,0.892259,16.8366,0.0105664,0.107254,-0.0777853,6.548,
9,24,267,0.222732,0.816652,16.1025,0.00869807,0.100882,-0.0759454,6.571,
9,24,267,0.185685,0.696767,14.865,0.00211162,0.0818062,-0.0705414,6.595,
9,24,267,0.150874,0.579466,13.5485,0.0131292,0.0588788,-0.0650666,6.618,
9,24,267,0.131987,0.511584,12.728,0.0199844,0.0518641,-0.0628819,6.641,
9,24,267,0.103503,0.407927,11.3618,0.0243483,0.0472971,-0.0556839,6.661,
9,24,267,0.0958799,0.379226,10.9542,0.0234293,0.0418525,-0.0533628,6.676,
9,24,267,0.0753315,0.301224,9.76093,0.0288699,0.0319318,-0.0472869,6.695,
9,24,267,0.0632019,0.25413,8.96484,0.036946,0.0258483,-0.0432863,6.714,
9,24,267,0.0550436,0.221489,8.36967,0.0443084,0.02621,-0.0419127,6.736,
9,24,267,0.046067,0.186346,7.6763,0.0618661,0.030167,-0.0364918,6.752,
9,24,267,0.0419297,0.17022,7.33583,0.0710706,0.0280886,-0.033877,6.763,
9,24,267,0.032855,0.134519,6.52047,0.0619507,0.0186529,-0.0262812,6.784,
9,24,267,0.0303868,0.124677,6.27704,0.0579769,0.0164661,-0.0248811,6.796,
9,24,267,0.0260023,0.10715,5.81853,0.0553032,0.0136772,-0.0217314,6.816,
9,24,267,0.021193,0.0879363,5.27036,0.0387425,0.0038839,-0.0180766,6.835,
9,24,267,0.0201127,0.0836136,5.13863,0.0390409,-0.000530422,-0.0175322,6.846,
9,24,267,0.0183591,0.0765493,4.91652,0.0520042,-0.00681132,-0.0125231,6.865,
9,24,267,0.0172702,0.072103,4.77138,0.0601927,-0.00573611,-0.006478,6.883,
9,24,267,0.0159864,0.0667934,4.59233,0.0608394,-0.00376934,-0.000992944,6.901,
9,24,267,0.0151778,0.0634253,4.47551,0.0614086,-0.00183171,0.00159215,6.918,
9,24,267,0.0146568,0.061071,4.3919,0.0541671,-0.00383502,0.00617397,6.938,
9,24,267,0.014197,0.0588903,4.31313,0.0530811,-0.00263321,0.00994398,6.959,
9,24,267,0.0138521,0.0572783,4.25396,0.0439001,-0.00113344,0.0101609,6.977,
9,24,267,0.0135751,0.055948,4.20489,0.0389135,-0.0022527,0.0114465,6.996,
9,24,267,0.0136969,0.0562325,4.21583,0.002787,0.00352448,0.0155729,7.009,
9,24,267,0.0135777,0.0554763,4.1883,-0.0190629,0.00394791,0.0163947,7.027,
9,24,267,0.0137615,0.0559182,4.20518,-0.0252704,0.00410599,0.0169153,7.045,
9,24,267,0.0141357,0.0569888,4.2461,-0.0211304,0.00556087,0.0166236,7.065,
9,24,267,0.0145724,0.0584211,4.30024,-0.0214491,0.00273734,0.016836,7.085,
9,24,267,0.0154124,0.0614197,4.40989,-0.0238595,-0.000293553,0.0140487,7.104,
9,24,267,0.0159914,0.063587,4.48749,-0.0198097,-0.00234556,0.0141386,7.124,
9,24,267,0.0168261,0.0670588,4.6079,-0.0206672,-0.00479382,0.0146484,7.146,
9,24,267,0.0174204,0.0701502,4.71118,-0.0233296,-0.00395715,0.0185883,7.168,
9,24,267,0.0177915,0.072369,4.78393,-0.0217677,-0.00212038,0.0204918,7.189,
9,24,267,0.0180347,0.0747441,4.85924,-0.0236633,-0.00175554,0.0230218,7.209,
9,24,267,0.0175789,0.0740843,4.83566,-0.0313045,-0.00120753,0.0260555,7.229,
9,24,267,0.0170687,0.0731385,4.80243,-0.0337889,-0.00292271,0.0277476,7.247,
9,24,267,0.0165793,0.072265,4.77184,-0.0377921,-0.00656617,0.0262783,7.266,
9,24,267,0.015496,0.0688183,4.65451,-0.0537799,-0.0139363,0.0238305,7.284,
9,24,267,0.0145619,0.0664311,4.56997,-0.0537448,-0.0182995,0.0194744,7.301,
9,24,267,0.013758,0.0640293,4.48429,-0.0637239,-0.0280811,0.0173146,7.319,
9,24,267,0.0132099,0.0625235,4.43011,-0.0660608,-0.0326286,0.0153083,7.337,
9,24,267,0.0128321,0.0618232,4.40356,-0.063737,-0.0364313,0.016731,7.357,
9,24,267,0.0122708,0.0599914,4.33655,-0.0663595,-0.0351252,0.0189066,7.376,
9,24,267,0.0119993,0.0595483,4.31912,-0.0672366,-0.0347591,0.0215242,7.395,
9,24,267,0.0120427,0.0604733,4.35159,-0.0667155,-0.0338061,0.0244982,7.414,
9,24,267,0.0125917,0.0640822,4.4781,-0.0624126,-0.0381227,0.030508,7.434,
9,24,267,0.0132677,0.0678526,4.60778,-0.06365,-0.0408017,0.0343685,7.452,
9,24,267,0.0136196,0.0697894,4.67284,-0.0638826,-0.0434177,0.034864,7.465,
9,24,267,0.0144324,0.074046,4.81327,-0.0568659,-0.041882,0.0352789,7.485,
9,24,267,0.0157724,0.0808583,5.02956,-0.0532265,-0.0426435,0.0364556,7.505,
9,24,267,0.0173349,0.0885598,5.26398,-0.0525658,-0.0401189,0.0361932,7.524,
9,24,267,0.0179807,0.0915742,5.35299,-0.0502227,-0.0353191,0.0369293,7.538,
9,24,267,0.0201933,0.102087,5.65249,-0.0497172,-0.0217671,0.0365303,7.562,
9,24,267,0.0225018,0.113203,5.95283,-0.0435679,-0.00931388,0.037336,7.582,
9,24,267,0.0234707,0.118004,6.07773,-0.0414439,-0.00740278,0.0375992,7.595,
9,24,267,0.0260498,0.131042,6.40471,-0.0432145,-0.00312972,0.0373716,7.615,
9,24,267,0.027818,0.140383,6.62851,-0.0468093,-0.00045526,0.0382501,7.634,
9,24,267,0.029905,0.151247,6.87997,-0.0455359,-0.00233597,0.0389897,7.653,
9,24,267,0.0320344,0.162538,7.13135,-0.0480336,-0.00532967,0.0401063,7.67,
9,24,267,0.0342399,0.174483,7.3879,-0.0542455,-0.00534266,0.0404066,7.688,
9,24,267,0.036667,0.187535,7.65878,-0.0545607,-0.00495809,0.0403765,7.707,
9,24,267,0.0391855,0.201579,7.93922,-0.0531064,-0.00286424,0.0426976,7.725,
9,24,267,0.0422779,0.219165,8.27711,-0.0498828,-0.00236547,0.0446364,7.742,
9,24,267,0.0453887,0.237057,8.60671,-0.0429467,-0.00121623,0.047962,7.756,
9,24,267,0.0482057,0.254462,8.91537,-0.0445999,0.0010736,0.052062,7.773,
9,24,267,0.0507836,0.270885,9.19669,-0.0470909,-0.000411153,0.0528119,7.792,
9,24,267,0.0536182,0.28906,9.49812,-0.0515625,0.00262696,0.0523603,7.811,
9,24,267,0.0592483,0.323523,10.0458,-0.0489201,0.00304544,0.0546693,7.831,
9,24,267,0.0635598,0.350019,10.4473,-0.0497304,0.000835836,0.0572578,7.85,
9,24,267,0.0674231,0.374968,10.8109,-0.0471474,0.00312465,0.0598106,7.869,
9,24,267,0.0694329,0.388126,10.9978,-0.0525377,-0.000629425,0.0594994,7.88,
9,24,267,0.0736236,0.415928,11.3825,-0.063556,-0.00502181,0.0597574,7.894,
9,24,267,0.0775382,0.44243,11.7373,-0.0631533,-0.00395298,0.0594985,7.912,
9,24,267,0.0820567,0.473317,12.1376,-0.059074,-0.0035603,0.0631153,7.931,
9,24,267,0.0868486,0.506091,12.5483,-0.054793,-0.00280648,0.064454,7.951,
9,24,267,0.0943959,0.557618,13.168,-0.0637834,-0.00443184,0.0598646,7.97,
9,24,267,0.099047,0.590862,13.5522,-0.0643649,0.0027808,0.0615307,7.99,
9,24,267,0.103554,0.624901,13.9342,-0.0523518,0.0126702,0.0637384,8.008,
9,24,267,0.107403,0.656355,14.2774,-0.0514482,0.0189504,0.0661163,8.027,
9,24,267,0.111541,0.690558,14.6413,-0.0473203,0.0246869,0.0686548,8.045,
9,24,267,0.116237,0.728146,15.0315,-0.0423582,0.0292068,0.0677441,8.064,
9,24,267,0.12152,0.781116,15.5625,-0.0554132,0.0303492,0.0651545,8.084,
9,24,267,0.124907,0.816953,15.9112,-0.0494383,0.0383214,0.0680986,8.102,
9,24,267,0.127829,0.852237,16.2468,-0.0411224,0.0483606,0.0711715,8.12,
9,24,267,0.129618,0.882484,16.528,-0.0347686,0.0540299,0.0743213,8.14,
9,24,267,0.132292,0.930339,16.9633,-0.031204,0.0588593,0.0757999,8.162,
9,24,267,0.133344,0.948004,17.1213,-0.0274732,0.0579174,0.0760814,8.174,
9,24,267,0.136168,0.987451,17.4694,-0.0220899,0.0591799,0.0771258,8.193,
9,24,267,0.138382,1.02317,17.7784,-0.0223748,0.062444,0.0774408,8.212,
9,24,267,0.14197,1.07819,18.2442,-0.0140057,0.0701316,0.0801568,8.231,
9,24,267,0.144427,1.11603,18.5578,-0.0188517,0.0706389,0.0787155,8.249,
9,24,267,0.147276,1.15802,18.8997,-0.0191844,0.0737162,0.0801513,8.268,
9,24,267,0.14954,1.19549,19.1993,-0.024155,0.0728394,0.0794488,8.286,
9,24,267,0.153059,1.23976,19.5483,-0.0207103,0.070858,0.0799979,8.303,
9,24,267,0.155762,1.27877,19.8502,-0.013537,0.0732723,0.0794813,8.321,
9,24,267,0.158896,1.31571,20.1324,-0.0126869,0.0764741,0.0787311,8.339,
9,24,267,0.162393,1.35328,20.4156,-0.00828136,0.0809239,0.0780385,8.359,
9,24,267,0.168004,1.41431,20.8673,-0.0131248,0.0889392,0.0782242,8.381,
9,24,267,0.171438,1.45535,21.1653,-0.0153325,0.0826128,0.0772541,8.399,
9,24,267,0.175243,1.49844,21.4737,-0.012196,0.082453,0.0794886,8.417,
9,24,267,0.179144,1.53916,21.7613,-0.00969429,0.0825164,0.0796551,8.435,
9,24,267,0.182977,1.5804,22.0488,-0.00935023,0.0869297,0.0799556,8.448,
9,24,267,0.186187,1.61869,22.3119,-0.00854519,0.0935495,0.0813977,8.469,
9,24,267,0.187865,1.63954,22.4538,-0.010232,0.0960196,0.0826933,8.482,
9,24,267,0.193346,1.7024,22.8765,-0.00941445,0.093996,0.0859109,8.501,
9,24,267,0.195666,1.72347,23.0168,-0.006968,0.0942417,0.0862378,8.514,
9,24,267,0.199079,1.76129,23.2659,-0.00309275,0.095264,0.0863689,8.527,
9,24,267,0.20268,1.79797,23.5051,-0.00761062,0.0973332,0.0867671,8.547,
9,24,267,0.208011,1.85363,23.8632,-0.012478,0.0945731,0.089732,8.569,
9,24,267,0.209453,1.87123,23.9752,-0.0139952,0.0979766,0.0902829,8.588,
9,24,267,0.215573,1.93431,24.3728,-0.0126324,0.0966364,0.0900332,8.607,
9,24,267,0.220002,1.9662,24.5722,-0.01618,0.10193,0.0898021,8.627,
9,24,267,0.226226,2.01798,24.8918,-0.0152047,0.106249,0.0879125,8.649,
9,24,267,0.230078,2.05207,25.0997,-0.00709878,0.105906,0.0865704,8.669,
9,24,267,0.234005,2.08598,25.3049,0.00766577,0.108921,0.0864507,8.688,
9,24,267,0.240356,2.14493,25.6574,0.0251874,0.111115,0.0868478,8.71,
9,24,267,0.244252,2.18528,25.8954,0.0281303,0.112211,0.0867142,8.728,
9,24,267,0.245694,2.20429,26.0066,0.0295315,0.110649,0.0872559,8.741,
9,24,267,0.250239,2.2634,26.3491,0.0221764,0.107724,0.0881208,8.762,
9,24,267,0.252955,2.30389,26.5809,0.0184066,0.105411,0.0887111,8.785,
9,24,267,0.256338,2.35565,26.8741,0.0196638,0.10997,0.0869317,8.805,
9,24,267,0.259063,2.39409,27.0899,0.0237505,0.113823,0.0871982,8.827,
9,24,267,0.261557,2.4334,27.3086,0.0240308,0.1165,0.0870262,8.84,
9,24,267,0.262891,2.45043,27.4029,0.0251802,0.117851,0.0865175,8.853,
9,24,267,0.266477,2.49171,27.6304,0.0218832,0.117989,0.0861119,8.866,
9,24,267,0.269729,2.53046,27.8421,0.0146682,0.115094,0.0852353,8.885,
9,24,267,0.272834,2.56825,28.047,0.00921592,0.111168,0.0842552,8.905,
9,24,267,0.276558,2.60804,28.2613,0.014128,0.111838,0.0843796,8.919,
9,24,267,0.279971,2.64798,28.4744,0.0110122,0.116913,0.0856591,8.939,
9,24,267,0.284091,2.68863,28.6902,0.0118716,0.121657,0.0866128,8.959,
9,24,267,0.292177,2.75679,29.0488,0.00915692,0.125853,0.089149,8.98,
9,24,267,0.295891,2.78153,29.1783,0.00771367,0.126649,0.0896279,8.993,
9,24,267,0.307379,2.86021,29.5859,-0.00307815,0.12179,0.0894877,9.012,
9,24,267,0.316414,2.9161,29.8724,-0.00279821,0.12503,0.0908364,9.031,
9,24,267,0.326287,2.975,30.1715,-0.000755567,0.127707,0.0915188,9.05,
9,24,267,0.337757,3.044,30.5181,-0.00780979,0.140926,0.0900673,9.069,
9,24,267,0.346991,3.10403,30.8158,-0.0182403,0.158628,0.0909905,9.087,
9,24,267,0.360167,3.18255,31.2015,-0.0336298,0.174276,0.091181,9.108,
9,24,267,0.369279,3.2333,31.4484,-0.0356464,0.180426,0.0906915,9.129,
9,24,267,0.384269,3.30561,31.798,-0.0340834,0.193583,0.0904315,9.15,
9,24,267,0.393954,3.35279,32.0239,-0.0335063,0.198972,0.0898298,9.174,
9,24,267,0.40823,3.42521,32.3672,-0.0435272,0.197733,0.0888484,9.193,
9,24,267,0.41672,3.46828,32.5695,-0.0439125,0.201626,0.0883501,9.212,
9,24,267,0.4247,3.50845,32.7572,-0.0385226,0.207658,0.0873956,9.23,
9,24,267,0.431955,3.55288,32.9626,-0.0352022,0.209347,0.0868654,9.249,
9,24,267,0.437096,3.59253,33.1439,-0.0328157,0.208853,0.0867756,9.268,
9,24,267,0.439687,3.62749,33.302,-0.0340621,0.209651,0.0857866,9.286,
9,24,267,0.441836,3.67452,33.5127,-0.0341985,0.208184,0.085443,9.308,
9,24,267,0.441113,3.70294,33.6382,-0.0316751,0.207608,0.0850941,9.328,
9,24,267,0.439602,3.72762,33.7464,-0.0285288,0.208047,0.0845673,9.348,
9,24,267,0.438164,3.75891,33.8834,-0.0233784,0.207058,0.0836142,9.36,
9,24,267,0.432412,3.80213,34.0698,-0.0139825,0.203402,0.0864615,9.383,
9,24,267,0.428744,3.83103,34.1939,-0.00966566,0.204461,0.0882717,9.401,
9,24,267,0.424058,3.85645,34.3021,-0.00476034,0.20681,0.0913418,9.419,
9,24,267,0.419466,3.88105,34.4065,-0.00494577,0.206291,0.0925445,9.437,
9,24,267,0.414517,3.90721,34.5172,-0.00318466,0.204073,0.0923177,9.456,
9,24,267,0.412703,3.92127,34.5769,0.000233411,0.204656,0.0917333,9.467,
9,24,267,0.408502,3.94704,34.6858,0.0080712,0.207084,0.0910861,9.485,
9,24,267,0.404151,3.97372,34.7981,0.0156036,0.198953,0.0933286,9.505,
9,24,267,0.400641,4.00999,34.9514,0.0243709,0.188381,0.0971498,9.525,
9,24,267,0.39568,4.05508,35.1408,0.0351351,0.181069,0.101114,9.543,
9,24,267,0.394167,4.06969,35.2019,0.039336,0.181545,0.102941,9.556,
9,24,267,0.387166,4.09893,35.3225,0.0416306,0.188263,0.106227,9.578,
9,24,267,0.383885,4.12282,35.4217,0.0402267,0.188325,0.106289,9.598,
9,24,267,0.380536,4.15667,35.5624,0.0389517,0.192266,0.106267,9.617,
9,24,267,0.380638,4.18182,35.6675,0.0415989,0.194856,0.10724,9.636,
9,24,267,0.380558,4.20884,35.7799,0.0462594,0.196284,0.108283,9.653,
9,24,267,0.38125,4.2361,35.8933,0.0507049,0.196781,0.109822,9.671,
9,24,267,0.381408,4.24849,35.9447,0.0519147,0.198216,0.109722,9.689,
9,24,267,0.381888,4.29943,36.155,0.058332,0.19446,0.110131,9.708,
9,24,267,0.381013,4.3235,36.2534,0.060346,0.192606,0.110696,9.728,
9,24,267,0.380213,4.36661,36.4295,0.0620339,0.194749,0.111099,9.748,
9,24,267,0.378975,4.39723,36.5538,0.0663978,0.195483,0.112364,9.768,
9,24,267,0.37681,4.42608,36.6701,0.0718543,0.199051,0.114185,9.788,
9,24,267,0.373781,4.47041,36.8483,0.0797566,0.203603,0.115259,9.808,
9,24,267,0.370303,4.49892,36.9619,0.0841063,0.205236,0.11772,9.827,
9,24,267,0.365892,4.52833,37.0785,0.0880741,0.205999,0.120213,9.847,
9,24,267,0.360723,4.5557,37.1864,0.093304,0.208706,0.122127,9.866,
9,24,267,0.353944,4.58469,37.2998,0.0979136,0.210762,0.124632,9.885,
9,24,267,0.343992,4.62965,37.4755,0.105168,0.210815,0.127913,9.904,
9,24,267,0.337798,4.65948,37.5917,0.109392,0.212693,0.129856,9.923,
9,24,267,0.331411,4.69217,37.7188,0.117574,0.215031,0.132216,9.943,
9,24,267,0.325295,4.72606,37.8504,0.121908,0.212899,0.132388,9.963,
9,24,267,0.315891,4.77664,38.0458,0.125617,0.210835,0.132987,9.984,
9,24,267,0.309413,4.81173,38.1808,0.124312,0.207882,0.133592,10.004,
9,24,267,0.303751,4.84697,38.3162,0.127591,0.205954,0.134179,10.024,
9,24,267,0.296687,4.89376,38.4953,0.142418,0.213,0.136589,10.043,
9,24,267,0.294137,4.90926,38.5544,0.14761,0.215038,0.136565,10.055,
9,24,267,0.291667,4.92684,38.6215,0.151066,0.217285,0.136317,10.066,
9,24,267,0.287152,4.95745,38.7379,0.158831,0.221076,0.136513,10.085,
9,24,267,0.279449,5.00961,38.9355,0.160118,0.223875,0.138076,10.104,
9,24,267,0.273934,5.04576,39.0718,0.155969,0.221835,0.139364,10.123,
9,24,267,0.270341,5.08463,39.2183,0.153056,0.21777,0.139593,10.145,
9,24,267,0.268015,5.13975,39.4256,0.155143,0.212829,0.136084,10.166,
9,24,267,0.266662,5.18084,39.5796,0.153328,0.211246,0.134551,10.186,
9,24,267,0.266813,5.2359,39.7851,0.150979,0.214273,0.13333,10.209,
9,24,267,0.266137,5.27121,39.9163,0.147909,0.214868,0.133843,10.228,
9,24,267,0.265586,5.30968,40.0586,0.145789,0.216121,0.1354,10.25,
9,24,267,0.264126,5.36452,40.2606,0.138206,0.215505,0.134953,10.268,
9,24,267,0.263474,5.40412,40.4058,0.135814,0.213903,0.1345,10.286,
9,24,267,0.261791,5.44872,40.5685,0.131602,0.209272,0.134452,10.305,
9,24,267,0.260001,5.47221,40.6537,0.128546,0.206367,0.135176,10.317,
9,24,267,0.257895,5.51483,40.8081,0.125688,0.201085,0.136325,10.336,
9,24,267,0.253034,5.57985,41.0423,0.126188,0.192645,0.137196,10.356,
9,24,267,0.250346,5.62083,41.1892,0.122413,0.187857,0.13473,10.376,
9,24,267,0.246716,5.65991,41.3286,0.117842,0.182725,0.132399,10.397,
9,24,267,0.242347,5.71141,41.5116,0.119612,0.183165,0.132471,10.42,
9,24,267,0.239485,5.74941,41.6462,0.123099,0.181069,0.13478,10.44,
9,24,267,0.23786,5.80406,41.8393,0.126484,0.177258,0.13857,10.461,
9,24,267,0.237781,5.83793,41.9587,0.13191,0.179705,0.140251,10.482,
9,24,267,0.237537,5.87189,42.0779,0.136229,0.183525,0.141103,10.495,
9,24,267,0.237169,5.90541,42.1952,0.140396,0.188101,0.142426,10.514,
9,24,267,0.236698,5.94318,42.327,0.145518,0.191968,0.142822,10.532,
9,24,267,0.235666,5.98503,42.4725,0.14907,0.190575,0.144704,10.551,
9,24,267,0.235587,6.02924,42.6257,0.154373,0.189803,0.144734,10.566,
9,24,267,0.235244,6.07501,42.7836,0.154499,0.184955,0.146162,10.584,
9,24,267,0.232657,6.11566,42.9231,0.159795,0.180622,0.149775,10.607,
9,24,267,0.230956,6.17829,43.1372,0.158604,0.182653,0.15169,10.628,
9,24,267,0.229975,6.21818,43.2731,0.16013,0.182778,0.153301,10.647,
9,24,267,0.228355,6.25433,43.3957,0.160513,0.184823,0.154382,10.666,
9,24,267,0.224393,6.30291,43.5597,0.159509,0.189925,0.156274,10.685,
9,24,267,0.221569,6.34096,43.6878,0.1604,0.191742,0.156002,10.704,
9,24,267,0.218913,6.38069,43.8211,0.161112,0.190791,0.155728,10.724,
9,24,267,0.215842,6.42365,43.9647,0.161286,0.187695,0.157348,10.745,
9,24,267,0.211174,6.4842,44.1662,0.16016,0.187759,0.157983,10.766,
9,24,267,0.209227,6.52249,44.2933,0.162526,0.188713,0.159449,10.781,
9,24,267,0.209227,6.52249,44.2933,0.162526,0.188713,0.159449,10.801,
9,24,267,0.20659,6.6017,44.555,0.156776,0.188698,0.162136,10.824,
9,24,267,0.206924,6.66435,44.761,0.154854,0.189258,0.163356,10.844,
9,24,267,0.209103,6.70499,44.8944,0.157493,0.191904,0.163205,10.866,
9,24,267,0.213316,6.76229,45.0818,0.159287,0.195736,0.163192,10.886,
9,24,267,0.217011,6.80384,45.2171,0.159755,0.193414,0.164364,10.908,
9,24,267,0.219609,6.84058,45.3364,0.158349,0.192171,0.166013,10.926,
9,24,267,0.218562,6.90003,45.5282,0.153976,0.1907,0.169069,10.948,
9,24,267,0.217634,6.93763,45.649,0.15115,0.191769,0.170878,10.967,
9,24,267,0.214967,6.97613,45.7722,0.154084,0.193707,0.173074,10.986,
9,24,267,0.211984,7.01404,45.8931,0.158212,0.198153,0.175435,11.008,
9,24,267,0.20677,7.04776,46.0001,0.155914,0.199149,0.176235,11.023,
9,24,267,0.19906,7.09808,46.1593,0.15332,0.200667,0.176818,11.044,
9,24,267,0.194625,7.13113,46.2636,0.155456,0.204549,0.176499,11.066,
9,24,267,0.186125,7.17964,46.4161,0.163933,0.213476,0.175433,11.085,
9,24,267,0.181678,7.20747,46.5034,0.175479,0.221085,0.176039,11.103,
9,24,267,0.175938,7.23352,46.5849,0.180831,0.228038,0.176364,11.123,
9,24,267,0.17008,7.2597,46.6665,0.185033,0.236209,0.175957,11.142,
9,24,267,0.164352,7.29099,46.7641,0.186002,0.241767,0.176352,11.157,
9,24,267,0.158809,7.31743,46.8464,0.185303,0.249283,0.17654,11.175,
9,24,267,0.153428,7.34013,46.9168,0.184457,0.257249,0.176944,11.197,
9,24,267,0.146704,7.36884,47.0057,0.183729,0.269736,0.17688,11.217,
9,24,267,0.147089,7.38512,47.0563,0.191623,0.281006,0.174359,11.238,
9,24,267,0.148447,7.39217,47.0784,0.197371,0.293608,0.172121,11.258,
9,24,267,0.154269,7.39581,47.09,0.201078,0.31904,0.167432,11.277,
9,24,267,0.15812,7.39833,47.0981,0.197729,0.332372,0.163917,11.297,
9,24,267,0.16372,7.39991,47.1033,0.193553,0.343617,0.158841,11.316,
9,24,267,0.169944,7.40142,47.1085,0.193757,0.361151,0.152286,11.336,
9,24,267,0.173803,7.40833,47.1302,0.193559,0.368787,0.147898,11.355,
9,24,267,0.176408,7.41538,47.1522,0.196344,0.375261,0.14456,11.374,
9,24,267,0.177987,7.42273,47.1752,0.196774,0.376758,0.142764,11.387,
9,24,267,0.178801,7.44042,47.2299,0.19982,0.380064,0.140105,11.399,
9,24,267,0.17906,7.45825,47.2851,0.205425,0.38638,0.137763,11.418,
9,24,267,0.180129,7.48924,47.3808,0.209194,0.391707,0.134646,11.441,
9,24,267,0.182096,7.48704,47.3742,0.203402,0.414266,0.127222,11.461,
9,24,267,0.183039,7.49835,47.409,0.205501,0.433053,0.123162,11.483,
9,24,267,0.186515,7.51195,47.4512,0.209599,0.439837,0.121721,11.504,
9,24,267,0.191354,7.53489,47.5221,0.211828,0.442009,0.120801,11.524,
9,24,267,0.201074,7.5543,47.5825,0.221988,0.450506,0.119917,11.542,
9,24,267,0.209417,7.56552,47.6176,0.231035,0.457033,0.117211,11.564,
9,24,267,0.218112,7.57506,47.6476,0.239105,0.463028,0.114958,11.584,
9,24,267,0.228094,7.58179,47.6691,0.252486,0.469444,0.110203,11.604,
9,24,267,0.245141,7.59011,47.6962,0.269481,0.480141,0.103388,11.626,
9,24,267,0.259284,7.59711,47.719,0.282464,0.488,0.0985767,11.647,
9,24,267,0.287254,7.61346,47.772,0.305014,0.495264,0.0878921,11.667,
9,24,267,0.305101,7.62535,47.8105,0.316547,0.498473,0.0831455,11.686,
9,24,267,0.314169,7.63016,47.8262,0.318615,0.49953,0.0813336,11.7,
9,24,267,0.345929,7.64435,47.8736,0.340043,0.505459,0.0726834,11.719,
9,24,267,0.366886,7.64958,47.8925,0.355945,0.511117,0.0674306,11.741,
9,24,267,0.388878,7.66021,47.9282,0.370507,0.516065,0.0619942,11.753,
9,24,267,0.412485,7.67849,47.9875,0.374757,0.517985,0.0558316,11.775,
9,24,267,0.445442,7.69189,48.0337,0.384934,0.522323,0.0496022,11.796,
9,24,267,0.46893,7.69968,48.0615,0.395961,0.524765,0.0446657,11.817,
9,24,267,0.49652,7.70552,48.0844,0.410322,0.53013,0.0390706,11.838,
9,24,267,0.533513,7.72066,48.1377,0.463402,0.533528,0.0293054,11.855,
9,24,267,0.562599,7.7356,48.1891,0.493632,0.534662,0.0254858,11.869,
9,24,267,0.584784,7.74867,48.2335,0.506203,0.536202,0.0242278,11.888,
9,24,267,0.584784,7.74867,48.2335,0.506203,0.536202,0.0242278,11.907,
9,24,267,0.634713,7.76132,48.2834,0.528261,0.544839,0.0155409,11.926,
9,24,267,0.651015,7.76528,48.2993,0.530833,0.547227,0.0125922,11.946,
9,24,267,0.663855,7.76999,48.3168,0.522095,0.545426,0.0108014,11.965,
9,24,267,0.670356,7.77081,48.3209,0.519849,0.545162,0.00778909,11.978,
9,24,267,0.693227,7.78848,48.38,0.518943,0.541596,-0.00107334,11.999,
9,24,267,0.704883,7.80392,48.4295,0.51463,0.537064,-0.00425068,12.019,
9,24,267,0.716777,7.81525,48.4667,0.513588,0.536446,-0.00938583,12.042,
9,24,267,0.729992,7.8233,48.4944,0.521405,0.537065,-0.0152782,12.064,
9,24,267,0.741501,7.8434,48.5577,0.525383,0.535302,-0.0220652,12.085,
9,24,267,0.750489,7.86007,48.61,0.535695,0.534917,-0.0272733,12.106,
9,24,267,0.761891,7.88989,48.7022,0.54868,0.533909,-0.0339392,12.125,
9,24,267,0.770444,7.91288,48.773,0.559364,0.533383,-0.0385782,12.145,
9,24,267,0.776637,7.94112,48.8586,0.56395,0.531495,-0.0430326,12.166,
9,24,267,0.784764,7.98717,48.9974,0.559376,0.525512,-0.0497554,12.185,
9,24,267,0.792017,8.01746,49.0889,0.554775,0.52267,-0.0528768,12.207,
9,24,267,0.803974,8.04357,49.1694,0.553939,0.523388,-0.0565615,12.227,
9,24,267,0.819151,8.06655,49.2415,0.555907,0.526019,-0.0602638,12.243,
9,24,267,0.848153,8.09947,49.3469,0.562649,0.530796,-0.0641802,12.266,
